LoanID,Servicing Fee Percentage,Servicing Fee Flat Dollar,Servicing Advance Methodology,MERS Originator Number,Originator Name,Loan Group,Loan Number,Alt ID,Dummy ID,Amortization Type,Lien Position,Heloc Indicator,Loan Purpose,Cash Out Amount,Total Origination and Discount Points in Dollars,High Cost Indicator,Relocation Loan Indicator,Broker Indicator,Channel,Escrow Indicator,Senior Loan Amounts,Loan Type of Most Senior Lien,Junior Mortgage Balance,Origination Date of Most Senior Loan,Origination Date,Original Loan Amount,Original Interest Rate,Original Amortization Term,Original Term to Maturity,First Payment Date of Loan,Interest Type Indicator,Original Interest Only Term,Buy Down Period,HELOC Draw Period,Current Loan Amount,Current Interest Rate,Current Payment Amount Due,Interest Paid Through Date,Current Payment Status,Index Type,ARM Look Back Days,Gross Margin,ARM Round Flag,ARM Rounding Factor,Initial Fixed Rate Period,Initial Interest Rate Cap Change Up,Initial Interest Rate Cap Change Down,Subsequent Interest Rate Reset Period,Subsequent Interest Rate Change Up,Subsequent Interest Rate Change Down,Lifetime Maximum Rate Ceiling,Lifetime Minimum Rate Floor,Prepayment Penalty Calculation,Prepayment Penalty Type,Prepayment Penalty Total Term,Prepayment Penalty Hard Term,Primary Borrower ID,Number of Mortgaged Properties,Total Number of Borrowers,Self Employment Flag,Current Other Monthly Payment,Length Of Employment Borrower,Length of Employment Co-Borrower,Years in Home,FICO Model Used,Most Recent FICO Date,Primary Borrower Original FICO Equifax,Primary Borrower Original FICO Experian,Primary Borrower Original FICO Transunion,Co-Borrower Original FICO Equifax,Co-Borrower Original FICO Experian,Co-Borrower Original FICO Transunion,Original Primary Borrower FICO,Original Co-Borrower FICO,Original Third Borrower FICO,Updated FICO Date,Updated Primary Borrower FICO,Updated Co-Borrower FICO,Credit Report Longest Trade Line,Credit Report Maximum Trade Line,Credit Report Number of Trade Lines,Credit Line Usage Ratio,Most Recent 24 Month Pay History,Months Bankruptcy,Months Foreclosure,Months Short Sale,Months DIL,Primary Borrower Wage Income,Co-Borrower Wage Income,Primary Borrower Other Income,Co-Borrower Other Income,Co-Mortgagor Income,All Borrower Wage Income,All Borrower Total Income,4506T Indicator,Borrower Income Verification Level,Co-Borrower Income Verification Level,Borrower Employment Verification Level,Co-Borrower Employment Verification Level,Borrower Asset Verification Level,Co-Borrower Asset Verification Level, Liquid Cash Reserves , Monthly Debt All Borrowers ,Originator DTI,Fully Indexed Rate,Qualification Method,Percentage of Down Payment From Borrower Own Funds,City,State,Postal Code,Property Type,Occupancy,Sales Price,Original Appraised Property Value,Original Property Valuation Type,Original Property Valuation Date,Original Automated Valuation Model AVM Model Name,Original AVM Confidence Score,Most Recent Property Value,Most Recent Property Valuation Type,Most Recent Property Valuation Date,Most Recent AVM Model Name,Most Recent AVM Confidence Score, Value Used for LTV ,Original CLTV,Original LTV,Original Pledged Assets,UW Exception,Qualifying Rate,Application Date,Date of Bankruptcy,BK Chapter,Date of Foreclosure,Date of Short Sale,Date of DIL,Date of Credit Event,TRID,ATR Loan Type,Non-QM Reason,Loan Category,Loan Type,Loan Program,Doc Type,Bank Statement/1099 Flag,Business/Personal Bank Statement,Bank Statement/1099 Months,Months of Income Verification,First Time Homebuyer?,Borrower Retired Flag,Co-Borrower Retired Flag,Borrower US Citizen,Co-Borrower US Citizen,Borrower Perm Resident Alien,Co-Borrower Perm Resident Alien,Foreign National Flag,Borrower Vesting Org Type,Lease In Place Flag,Actual In Place Rent,Third Party Market Rent,Third Party Rent Source ,Rental Income Used for DSCR,Rental Income Source Used for DSCR,PITIA,Debt Service Ratio,Servicing Administrator,Servicing Released/Retained,Modification (Y/N),Date of Modification,Number_of_Mods,Modification_Type,Rem_Term_Post_Mod,Mat_Date_Post_Mod,P_I_Pmt_Post_Mod,P_I_Pmt_Pre_Mod,Rate_Post_Mod,Rate_Pre_Mod_,Deferral (Y/N),Date of Deferral,Deferred Balances,Months of Payment Deferred,Forbearance Granted Flag,Effective Date of Forbearance,Forbearance End Date,Forbearance Extension/Expiration
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,382006074533,,212131875,1,1,,6,0,"2,438",,,0,1,4,,,,,7/24/2020,"243,750.00",7.250,360,360,9/1/2020,2,0,,,"242,490.65",7.250,"1,662.80",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,410.09,4.00,,3.00,1,6/11/2020,679,693,679,,,,679,,,2/5/2021,656,,,,,,00000,,,,,"8,640",0,0,0,,"8,640","8,640",0,3,,3,,4,,"41,386","3,511",40.635,,1,,Rolesville,NC,27571,7,1,"325,000","325,000",3,7/3/2020,,,,,,,,"325,000",75.000,75.000,,,7.250,6/26/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,382007076916,,212270359,1,1,,3,"476,214","5,000",,,0,1,4,,,,,9/8/2020,"500,000.00",6.375,360,360,11/1/2020,2,0,,,"498,132.79",6.375,"3,119.35",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"1,269.47",16.33,,12.17,1,7/9/2020,794,798,775,,,,794,,,2/5/2021,780,,,,,,000,,,,,0,0,"15,953",0,,0,"15,953",0,3,,3,,1,,"630,723","7,476",46.865,,1,,Wilmington,NC,28409,7,2,0,"1,182,000",3,8/8/2020,,,,,,,,"1,182,000",42.301,42.301,,,6.375,7/27/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1010395,Angel Oak Home Loans,1,382007076932,,212781906,1,1,,7,0,770,,,0,1,4,,,,,9/25/2020,"77,000.00",6.500,360,360,11/1/2020,2,0,,,"76,719.31",6.500,486.69,2/1/2021,Current,,,,,,,,,,,,,,,, , ,002,3,1,99,195.01,0.00,,5.67,1,9/24/2020,795,779,772,,,,779,,,,,,,,,,000,,,,,0,0,0,0,,0,0,0,,,,,4,,"70,309","3,261",,,1,,Durham,NC,27701,1,3,"110,000","132,000",3,9/7/2020,,,,,,,,"110,000",70.000,70.000,,,6.500,8/23/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,,N,,N, ,N,,"1,800",Appraisal,"1,800",Third Party Rental Source,681.70,2.640,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,382008080110,,2021010012,1,1,,7,0,"1,913",,,0,1,4,,,,,10/16/2020,"191,250.00",6.375,360,360,12/1/2020,2,0,,,"190,715.77",6.375,"1,193.15",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,1,1,218.57,6.25,,8.25,1,8/17/2020,745,712,755,,,,745,,,2/5/2021,724,,,,,,00,,,,,"17,228",0,0,0,,"17,228","17,228",0,3,,3,,4,,"40,541","6,139",35.632,,1,,Trent Woods,NC,28562,1,1,"225,000","228,000",3,9/6/2020,,,,,,,,"225,000",85.000,85.000,,,6.375,9/2/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,402007077760,,212270358,1,1,,7,0,"4,875",,,0,1,4,,,,,9/3/2020,"487,500.00",7.250,360,360,11/1/2020,2,0,,,"485,964.97",7.250,"3,325.61",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,458.58,10.00,,0.58,1,7/20/2020,671,715,670,,,,671,,,2/5/2021,684,,,,,,000,,,,,"16,274",0,0,0,,"16,274","16,274",0,3,,3,,4,,"25,026","6,667",40.968,,1,,Duck River,TN,38454,1,1,"650,000","748,000",3,8/13/2020,,,,,,,,"650,000",75.000,75.000,,,7.250,7/22/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,442010084997,,2021010013,1,1,,7,0,"1,275",,,0,1,4,,,,,11/30/2020,"127,500.00",5.250,360,360,1/1/2021,2,0,,,"127,206.86",5.250,704.06,1/1/2021,Current,,,,,,,,,,,,,,,1,24,24,,2,1,1,512.56,2.50,,0.33,1,10/14/2020,783,746,773,,,,773,,,2/5/2021,762,,,,,,0,,,,,"19,332",0,0,0,,"19,332","19,332",0,3,,2,,4,,"253,863","8,193",42.378,,1,,San Antonio,TX,78251,7,3,"170,000","176,000",3,11/10/2020,,,,,,,,"170,000",75.000,75.000,,,5.250,10/14/2020,, ,,,,,n.a.,Exempt,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,452007077392,,212473951,1,1,,7,0,"12,750",,,0,1,4,,,,,8/21/2020,"1,275,000.00",6.325,360,360,10/1/2020,2,0,,,"1,268,974.93",6.325,"7,912.69",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,"4,406.78",12.75,6.33,4.67,1,7/27/2020,786,793,768,774,772,783,786,774,,2/5/2021,779,,,,,,0000,,,,,"56,536",0,0,0,,"56,536","56,536",0,3,1,3,1,4,4,"276,955","16,285",28.806,,1,,Celina,TX,75009,7,1,"1,500,000","1,550,000",3,8/14/2020,,,,,,,,"1,500,000",85.000,85.000,,,6.325,7/23/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,452008079387,,212580897,1,1,,7,0,"2,639",,,0,1,4,,,,,9/21/2020,"263,920.00",5.875,360,360,11/1/2020,2,0,,,"262,835.75",5.875,"1,561.19",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,640.51,2.42,2.42,3.42,1,8/6/2020,746,755,720,767,778,744,746,767,,2/5/2021,719,,,,,,000,,,,,"9,208",0,0,0,,"9,208","9,208",0,3,1,3,1,4,4,"17,383","3,750",40.721,,1,,Rockwall,TX,75087,7,1,"329,900","329,900",3,8/26/2020,,,,,,,,"329,900",80.000,80.000,,,5.875,8/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,911804039024,,2021010014,1,1,,7,0,"9,956",,,0,1,4,,,,,10/19/2018,"1,327,500.00",5.375,360,360,12/1/2018,2,0,,,"1,281,741.35",5.375,"7,433.62",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,"1,761.99",33.83,2.67,13.67,1,7/25/2018,706,730,751,760,744,748,730,748,,2/5/2021,607,,,,,,112123456740000010011000,,,,,"46,303","5,117",0,0,,"51,420","51,420",1,5,5,3,3,3,4,"110,295","21,197",41.223,,1,,Gainesville,GA,30504,1,1,"1,475,000","1,490,000",3,6/22/2018,,,"1,400,000",10,1/30/2020,,,"1,475,000",90.000,90.000,,,5.375,6/8/2018,,,,,,,Y,Non-QM,,,Prime Jumbo,Prime Jumbo,Full Documentation (24 Months),N,,,,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,912006075762,,212270356,1,1,,7,0,"2,750",,,0,1,4,,,,,8/28/2020,"275,000.00",5.625,360,360,10/1/2020,2,0,,,"273,516.16",5.625,"1,583.06",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,717.58,9.00,,7.75,1,7/1/2020,798,773,775,,,,775,,,2/5/2021,752,,,,,,0000,111,,,,"8,876",0,0,0,,"8,876","8,876",0,3,,3,,4,,"47,366","4,228",47.630,,1,,Raymond,WI,53108,1,1,"570,000","550,000",3,8/6/2020,,,,,,,,"550,000",50.000,50.000,,,5.625,7/1/2020,11/1/2011,7,,,,11/1/2011,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,912007077424,,2021010015,1,1,,3,"53,687","10,017",,,0,1,4,,,,,10/23/2020,"667,800.00",3.375,360,360,12/1/2020,2,0,,,"664,568.54",3.375,"2,952.32",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,0,"1,749.89",4.17,,3.25,1,10/19/2020,731,738,718,,,,731,,,,,,,,,,X0,,,,,"16,667",0,"3,868",0,,"16,667","20,535",1,5,,3,,4,,"96,194","6,953",33.861,,1,,Houston,TX,77008,7,1,0,"959,893",3,8/5/2020,,,,,,,,"959,893",69.570,69.570,,,3.375,7/15/2020,, ,,,,,Y,Non-QM,,,Platinum,Platinum,Full Documentation (24 Months),N,,,,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,912008079872,,2021010016,1,1,,7,0,"2,880",,,0,1, ,,,,,10/9/2020,"288,000.00",6.750,360,360,12/1/2020,2,0,,,"287,251.93",6.750,"1,867.96",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,618.76,5.25,4.67,2.17,1,8/13/2020,674,681,698,675,679,719,681,679,,2/5/2021,694,,,,,,00,112,,,,"29,194",0,0,0,,"29,194","29,194",0,3,1,3,1,4,4,"75,337","11,583",39.676,,1,,Findlay,OH,45840,1,1,"384,000","395,000",3,9/22/2020,,,,,,,,"384,000",75.000,75.000,,,6.750,8/31/2020,10/1/2011,7,,,,10/1/2011,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,922008081192,,2021010017,1,1,,7,0,"2,745",,,0,1,4,,,,,10/26/2020,"274,500.00",5.000,360,360,12/1/2020,2,0,,,"273,506.39",5.000,"1,473.58",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,433.01,18.50,18.50,4.08,1,9/22/2020,725,735,752,675,609,641,735,641,,2/5/2021,691,,,,,,00,,,,,0,0,"7,844",0,,0,"7,844",0,3,3,3,3,4,4,"349,754","3,894",49.639,,1,,Hickory,NC,28602,1,1,"549,900","565,000",3,10/2/2020,,,,,,,,"549,900",49.918,49.918,,,5.000,9/11/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,922009082567,,2021010018,1,1,,7,0,"1,743",,,0,1,4,,,,,12/1/2020,"174,250.00",7.000,360,360,1/1/2021,2,0,,,"174,107.17",7.000,"1,159.29",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,217.07,20.83,17.33,0.17,1,10/13/2020,692,711,669,604,638,645,692,638,,,,,,,,,0,,,,,0,"2,351","3,250",0,,"2,351","5,601",0,3,3,3,3,4,4,"29,007","2,762",49.315,,1,,Williamston,NC,27892,1,1,"205,000","205,000",3,10/29/2020,,,,,,,,"205,000",85.000,85.000,,,7.000,9/16/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,922010084007,,2021010019,1,1,,7,0,"2,549",,,0,1,4,,,,,12/1/2020,"254,915.00",6.750,360,360,2/1/2021,2,0,,,"254,915.00",6.750,"1,653.37",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,457.81,6.00,,20.00,1,11/27/2020,703,717,710,,,,710,,,,,,,,,,,,,,,"8,362",0,0,0,,"8,362","8,362",0,3,,3,,4,,"407,560","4,045",48.376,,1,,Monroeville,PA,15146,1,1,"299,900","302,000",3,10/30/2020,,,,,,,,"299,900",85.000,85.000,,,6.750,10/19/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,922010085210,,2021010020,1,1,,7,0,"13,050",,,0,1,4,,,,,11/30/2020,"1,305,000.00",6.125,360,360,1/1/2021,2,0,,,"1,302,456.76",6.125,"7,929.32",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,"1,879.27",6.58,23.00,5.42,1,10/20/2020,786,779,804,786,779,804,786,786,,2/5/2021,732,,,,,,0,,,,,"27,282","8,324",0,0,,"35,606","35,606",0,3,3,2,2,4,4,"261,833","12,666",35.572,,1,,Gulf Breeze,FL,32561,1,1,"1,450,000","1,487,000",3,11/19/2020,,,,,,,,"1,450,000",90.000,90.000,,,6.125,10/20/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1010395,Angel Oak Home Loans,1,932009082616,,2021010021,1,1,,6,0,"3,520",,,0,1,4,,,,,10/16/2020,"352,000.00",5.875,360,360,12/1/2020,2,0,,,"350,918.09",5.875,"2,082.21",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,804.53,7.25,,1.75,1,9/16/2020,771,740,758,,,,758,,,2/5/2021,743,,,,,,00,,,,,"16,714",0,0,0,,"16,714","16,714",0,3,,3,,4,,"111,156","5,703",34.120,,1,,Odessa,FL,33556,7,1,"440,000","453,000",3,9/29/2020,,,,,,,,"440,000",80.000,80.000,,,5.875,9/18/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1010395,Angel Oak Home Loans,1,932009082947,,2021010022,1,1,,7,0,"1,227",,,0,1,4,,,,,11/16/2020,"122,656.00",6.500,360,360,1/1/2021,2,0,,,"122,433.64",6.500,775.27,2/1/2021,Current,,,,,,,,,,,,,,,, , ,,5,1,99,297.26,0.00,,1.50,1,9/29/2020,771,756,774,,,,771,,,2/5/2021,761,,,,,,0,,,,,0,0,0,0,,0,0,0,3,,3,,4,,"81,630","1,668",,,1,,Yukon,OK,73099,7,3,"180,000","180,000",3,10/21/2020,,,,,,,,"180,000",68.142,68.142,,,6.500,10/5/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,,N,,N, ,N,,"1,445",Appraisal,"1,445",Third Party Rental Source,"1,072.53",1.347,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,801810115770,,205080060,2,1,,7,0,"1,700",,,1,2,4,,,,,10/26/2018,"170,000.00",8.500,360,360,12/1/2018,2,0,,,"166,947.60",8.500,"1,307.15",11/1/2020,60-89 Days,39,45,5.000,3,0.125,60,2.000,2.000,12,2.000,2.000,13.500,5.000,,, , ,,,1,0,420.36,12.67,,,1,10/12/2018,557,604,579,,,,579,,,2/5/2021,467,,,,,,111222222224433444560122,,,,,"5,848",0,0,0,,"5,848","5,848",1,5,,3,,4,,"25,855","2,650",45.309,7.966,1,,Canton,OH,44708,1,1,"230,000","232,000",3,9/13/2018,,,"247,000",10,6/3/2020,,,"230,000",73.913,73.913,,,8.500,10/5/2018,, ,,,,,Y,Non-QM,,,Non-Prime,Non-Prime General,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,801903122925,,206926877,1,1,,3,"199,552","4,384",,,1,2,4,,,,,5/21/2019,"219,200.00",7.250,360,360,7/1/2019,2,0,,,"215,576.49",7.250,"1,495.33",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,2,1,651.18,9.00,30.00,10.00,1,11/13/2019,561,602,574,768,769,749,574,768,,2/5/2021,493,,,,,,0000112333200000000,,,,,"148,376",0,0,0,,"148,376","148,376",0,3,1,3,1,1,1,"200,499","8,884",5.987,,1,,Cypress,TX,77433,7,1,0,"274,000",3,4/19/2019,,,"252,000",10,2/5/2020,,,"274,000",80.000,80.000,,,7.250,3/29/2019,, ,,,,,Y,Non-QM,,,Portfolio Select,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,801904123982,,207194570,2,1,,7,0,"3,080",,,1,2,4,,,,,6/26/2019,"123,200.00",10.595,360,360,8/1/2019,2,0,,,"126,398.48",8.595,936.92,1/1/2021,Current,39,45,5.000,3,0.125,60,2.000,2.000,12,2.000,2.000,15.595,5.000,,, , ,,,1,1,517.13,0.17,,,1,5/1/2019,486,539,502,,,,502,,,2/5/2021,558,,,,,,011221333322200000,,,,,"2,500",0,"5,725",0,,"2,500","8,225",1,5,,3,,4,,"4,764","3,421",41.593,7.647,1,,Delta,OH,43515,1,1,"154,000","185,000",3,5/24/2019,,,"169,000",10,5/26/2020,,,"154,000",80.000,80.000,,,10.595,4/23/2019,, ,,,,,Y,Non-QM,,,Non-Prime,Non-Prime Recent Housing Event,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,Y,9/15/2020,1,Fixed Rate Modification with Rate Reduction and Term Extension,476,9/1/2060,936.92,"1,135.72",8.595,10.595,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,801906127640,,207916900,1,1,,3,"37,922","6,531",,,1,2,4,,,,,9/6/2019,"217,700.00",8.350,360,360,11/1/2019,2,0,,,"215,406.47",8.350,"1,650.84",1/1/2021,Current,,,,,,,,,,,,,,,1,12,12,,5,1,99,611.23,0.00,,24.00,1,7/9/2019,593,611,604,,,,604,,,,,,,,,,011001220000000,,,,,0,0,0,0,,0,0,0,,,,,1,,"37,922","8,273",,,1,,Bakersfield,CA,93305,15,3,0,"311,000",3,7/18/2019,,,,,,,,"311,000",70.000,70.000,,,8.350,6/18/2019,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,,,,Y,,N,,N, ,N,,"2,800",Appraisal,"2,800",Third Party Rental Source,"2,262.07",1.238,AOHL,Released,N,,,,,,,,,,N,,0.00,0,Y,4/2/2020,7/1/2020,Expired
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,801907129358,,207883317,1,1,,7,0,"1,944",,,1,2,4,,,,,8/26/2019,"129,600.00",7.625,360,360,10/1/2019,2,0,,,"127,921.70",7.625,917.30,1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,517.26,2.00,,,1,8/6/2019,734,741,692,,,,734,,,2/5/2021,545,,,,,,0000000000000000,,,,,"5,115",0,0,0,,"5,115","5,115",0,3,,3,,4,,"5,942","1,668",32.603,,1,,Plano,TX,75023,3,1,"144,000","144,000",3,8/8/2019,,,,,,,,"144,000",90.000,90.000,,,7.625,7/24/2019,, ,,,,,Y,Non-QM,,,Portfolio Select,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,801909132442,,208591196,1,1,,6,0,"13,388",,,1,2,4,,,,,10/30/2019,"765,000.00",5.750,360,360,12/1/2019,2,0,,,"750,428.11",5.750,"4,464.33",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,"1,022.67",5.00,,,1,10/4/2019,736,725,737,,,,736,,,2/5/2021,736,,,,,,00000000000000,,,,,"27,917",0,0,0,,"27,917","27,917",0,3,,3,,4,,"147,887","6,305",22.586,,1,,Northridge,CA,91324,1,1,"850,000","850,000",3,10/3/2019,,,"1,035,000",3,12/8/2019,,,"850,000",90.000,90.000,,,5.750,9/24/2019,, ,,,,,Y,Non-QM,,,Platinum,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,801910133257,,208696558,1,1,,6,0,"4,991",,,1,2,4,,,,,11/5/2019,"249,570.00",6.250,360,360,1/1/2020,2,0,,,"244,530.42",6.250,"1,536.65",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,621.32,2.08,,,1,10/15/2019,715,737,726,,,,726,,,2/5/2021,720,,,,,,0000000000000,,,,,"32,697",0,0,0,,"32,697","32,697",0,3,,3,,4,,"19,262","3,209",9.814,,1,,Clinton Township,MI,48035,1,1,"277,300","290,000",3,10/10/2019,,,,,,,,"277,300",90.000,90.000,,,6.250,10/9/2019,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,801910134055,,209448541,1,1,,7,0,"3,488",,,1,2,4,,,,,1/3/2020,"348,760.00",7.625,360,360,3/1/2020,2,0,,,"345,622.82",7.625,"2,468.50",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,702.19,18.00,0.00,,1,12/9/2019,665,629,719,696,704,700,665,700,,2/5/2021,724,,,,,,00101100000,98,,,,"12,150",0,0,0,,"12,150","12,150",0,3,1,3,1,4,4,"11,665","5,858",48.211,,1,,Orlando,FL,32825,7,1,"435,950","439,000",3,12/2/2019,,,,,,,,"435,950",80.000,80.000,,,7.625,10/24/2019,12/1/2012,7,,,,12/1/2012,Y,Non-QM,,,Bank Statement,12 Month Personal Bank Statements,Personal Bank Statements (12 to 23 Months),Y,Personal,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
